x,y,z,qx,qy,qz,qw,joint1,joint2,joint3,joint4,joint5_roll
0.10914312518940376,-0.2200054902869573,0.21689696240760037,0.8053766590168594,-0.5263598287897127,0.22581372071743597,0.15271519663430283,-1.1549927395092436,0.7555934772432065,-1.2896249679698437,-0.018092131989788873,3.1318816194839876
0.22924765183523793,-0.005329445699455411,0.23049451966329562,-0.20797493206383544,-0.1207652774029204,-0.03813639688913692,0.9699009179494331,3.1170659121071127,-1.280217836701101,-0.8818524944255829,-0.726714477866027,2.7222489583632914
-0.17193192203037622,0.17085368274362667,0.024050203765814956,0.40506236543808977,0.7523746069697135,0.5192972756565711,0.013684677143857217,2.3930401801377306,1.1378107274536284,-0.4283714426572365,-1.1210691252489586,2.0969813956119623
0.019010675327803827,0.023329880891145734,0.026819049155726773,0.3050514290285612,0.19832523455695386,-0.7527212784784135,0.5486541751516929,1.2788790667334027,0.33503329717785046,1.3629758845313624,0.7000930859983885,-3.0924386220786517
-0.016422507408654554,0.06336865364493753,0.16705661478301584,0.5938168829572625,0.385181877950326,-0.593498558836792,0.38311341802687054,1.9924240426033588,-0.6018637434000663,0.4238272734016242,1.7458731144124713,-2.2978166970486447
0.05456659791976207,0.037731750683218865,0.27241590061551507,0.6136732616693594,0.4512185573795148,0.4695921307802687,-0.44641927836697015,-2.4163329275852155,-1.178892066871747,0.10434855856596603,-0.700482060804624,0.6586652290364841
0.01826650333518179,0.03036758237400901,0.25568983254533784,0.35484716225612184,-0.4812713540375089,0.4893995933594226,0.6347829654624579,1.3672976968937096,-0.8892080630176412,0.3392900807667312,-0.7311790810163974,-0.07205649808500914
-0.21637275167234696,0.1544971402555858,0.1388696322139715,-0.06303742161446137,-0.6460354408733664,0.6878470189674962,0.3248553079592272,2.546804285213333,1.0383111398845664,-1.2323344436330732,-0.14547691469112434,-1.403159535723399
-0.17740911718628077,-0.0042203965263012955,0.002541087111578289,-0.15972358465137934,0.6703529565236018,0.7117410467562425,0.13616156781011263,-3.1193144320096122,0.8133576690588811,0.34762879417400083,-0.7386241868659421,1.5156984991672138
-0.03748156323950065,-0.016657146568269686,0.3137678488084959,0.07131177254032209,-0.3520993860046222,0.921791397234859,-0.14574386249901464,0.32471766269019486,-0.21693924305796197,-1.471957871135814,-1.423855033529275,2.4071284617843283
-0.07419872361332218,0.059432801439226676,0.04163319966015406,0.48603345510235924,0.5351815042863529,-0.494762544851881,0.4822470966244895,2.5379580659751584,0.13677086761656687,0.9203255576694485,0.4378101090175439,-2.2110919563162907
